image,id,Color,Palette,DoF,Composition,Type,annotator,annotation_id,created_at,updated_at,lead_time
/data/upload/1/4334cbc1-photo-1580953290404-ac60e26b07b8.jpg,505,Colorful,Other,Shallow (less in focus),Centered,Food,1,543,2022-01-13T09:23:39.209810Z,2022-01-13T09:23:39.209835Z,125.822
/data/upload/1/8dd5763d-photo-1580845033605-917f5568b2fd.jpg,504,Colorful,"{""choices"": [""Black"", ""Green""]}",Shallow (less in focus),Centered,Street,1,488,2022-01-12T19:36:46.582844Z,2022-01-12T19:36:46.582904Z,66.515
/data/upload/1/2c6d116c-photo-1580805902282-ae40f58585fc.jpg,503,Colorful,Brown,Deep (more in focus),Rule of Thirds,Landscape,1,418,2022-01-10T15:12:25.179666Z,2022-01-10T15:12:25.179689Z,29.766
/data/upload/1/362daf85-photo-1580683000662-0b8c621eb8de.jpg,502,Colorful,"{""choices"": [""Green"", ""Yellow""]}",Shallow (less in focus),Undefined,Street,1,900,2022-01-16T16:11:52.192525Z,2022-01-16T16:11:52.192551Z,471.956
/data/upload/1/883c0f5d-photo-1580659465539-c60e0d65ecd6.jpg,501,Colorful,"{""choices"": [""Blue"", ""Green""]}",Deep (more in focus),Undefined,Flora,1,758,2022-01-15T18:23:25.157800Z,2022-01-15T18:23:25.157823Z,27.166
/data/upload/1/682a09b6-photo-1580579921325-8094db763e3e.jpg,499,Colorful,"{""choices"": [""Green"", ""Red""]}",Shallow (less in focus),Rule of Thirds,Flora,1,397,2022-01-10T14:30:54.820190Z,2022-01-10T14:30:54.820215Z,306.434
/data/upload/1/88ce8241-photo-1580506665033-b0ba8c947cd6.jpg,498,Black and White,"{""choices"": [""Black"", ""White""]}",Deep (more in focus),Undefined,"{""choices"": [""Cityscape"", ""Night""]}",1,959,2022-01-16T17:11:04.352032Z,2022-01-16T17:11:04.352053Z,21.562
/data/upload/1/3cbafd2e-photo-1580153686548-06a7ab90655a.jpg,497,Colorful,Green,Shallow (less in focus),Filling the Frame,Flora,1,887,2022-01-16T15:41:14.948550Z,2022-01-16T15:41:14.948573Z,18.684
/data/upload/1/a1424b30-photo-1579989072971-d5403b67837c.jpg,496,Colorful,"{""choices"": [""Blue"", ""White""]}",Deep (more in focus),Undefined,Cityscape,1,694,2022-01-15T16:58:44.221722Z,2022-01-15T16:58:44.221746Z,36.509
/data/upload/1/d2276260-photo-1579847695062-a62e5b78ad4e.jpg,495,Colorful,"{""choices"": [""Brown"", ""Red""]}",Shallow (less in focus),Undefined,Other,1,285,2022-01-02T14:48:35.138409Z,2022-01-02T14:48:35.138457Z,50.017
/data/upload/1/2b550496-photo-1579694474747-9c0e96e97dbc.jpg,494,Colorful,"{""choices"": [""Green"", ""White""]}",Shallow (less in focus),Rule of Thirds,Street,1,1007,2022-01-16T17:45:21.781131Z,2022-01-16T17:45:21.781161Z,39.252
/data/upload/1/0eff3b9e-photo-1579468162574-bfc5e72c6c95.jpg,493,Colorful,"{""choices"": [""Blue"", ""Gray"", ""Green""]}",Deep (more in focus),Undefined,Landscape,1,657,2022-01-15T13:27:50.530909Z,2022-01-15T13:27:50.530931Z,40.716
/data/upload/1/872ab722-photo-1579437469483-e8292bec5ae8.jpg,492,Colorful,"{""choices"": [""Blue"", ""Green"", ""Orange""]}",Shallow (less in focus),Rule of Thirds,"{""choices"": [""Cityscape"", ""Landscape""]}",1,850,2022-01-16T12:19:31.023268Z,2022-01-16T12:19:31.023332Z,55.068
/data/upload/1/5956517d-photo-1579306453341-ef384eaa9b2c.jpg,491,Colorful,Green,Shallow (less in focus),"{""choices"": [""Centered"", ""Filling the Frame""]}",Flora,1,716,2022-01-15T17:24:59.907567Z,2022-01-15T17:24:59.907632Z,44.053
/data/upload/1/4e95e147-photo-1579304994861-55c1f68ae2e5.jpg,490,Colorful,Brown,Shallow (less in focus),Rule of Thirds,Other,1,593,2022-01-13T11:13:23.245196Z,2022-01-13T11:13:23.245259Z,34.049
/data/upload/1/6e408d95-photo-1579183396663-79422002e473.jpg,489,Colorful,Green,Shallow (less in focus),Filling the Frame,Food,1,516,2022-01-12T21:17:27.607044Z,2022-01-12T21:17:27.607092Z,87.341
/data/upload/1/226806de-photo-1579163107762-59423dd8d5b4.jpg,488,Colorful,Gray,Deep (more in focus),Undefined,Other,1,251,2021-12-27T20:28:12.808328Z,2021-12-27T20:28:12.808391Z,53.461
/data/upload/1/b9490220-photo-1579127499243-5a4e2d01b786.jpg,487,Colorful,"{""choices"": [""Blue"", ""Brown"", ""White""]}",Shallow (less in focus),Rule of Thirds,Street,1,491,2022-01-12T19:45:25.228810Z,2022-01-12T19:45:25.228834Z,430.098
/data/upload/1/4289d294-photo-1578444504548-c7ecd2030481.jpg,486,Black and White,Black,Deep (more in focus),Centered,Commercial,1,368,2022-01-10T10:38:32.100795Z,2022-01-10T10:38:32.100815Z,36.964
/data/upload/1/08e97cb3-photo-1578431486144-bdded46f8007.jpg,485,Colorful,Brown,Deep (more in focus),Centered,Pet,1,352,2022-01-10T09:33:15.295415Z,2022-01-10T09:33:15.295472Z,91.159
/data/upload/1/4d6302f9-photo-1578417525718-e401ff4d6802.jpg,484,Black and White,"{""choices"": [""Black"", ""Gray"", ""White""]}",Deep (more in focus),Undefined,Other,1,662,2022-01-15T13:39:13.863065Z,2022-01-15T13:39:13.863090Z,95.112
/data/upload/1/2b3bf7b5-photo-1578351709091-33ee78a1565d.jpg,483,Colorful,"{""choices"": [""Blue"", ""Gray"", ""Orange"", ""Red""]}",Deep (more in focus),Undefined,Other,1,879,2022-01-16T15:23:59.455069Z,2022-01-16T15:23:59.455098Z,49.188
/data/upload/1/e3910a84-photo-1578176874612-7f5c38e4c302.jpg,482,Colorful,"{""choices"": [""Black"", ""White"", ""Yellow""]}",Deep (more in focus),Leading Lines,"{""choices"": [""Night"", ""Street""]}",1,951,2022-01-16T17:05:36.220175Z,2022-01-16T17:05:36.220239Z,57.782
/data/upload/1/58466f03-photo-1578086512361-927cb92de331.jpg,481,Colorful,Gray,Deep (more in focus),Undefined,Cityscape,1,825,2022-01-16T00:08:45.533259Z,2022-01-16T00:08:45.533306Z,33.914
/data/upload/1/eb06741c-photo-1577512785751-22f7a31baf63.jpg,480,Colorful,Yellow,Shallow (less in focus),Centered,"{""choices"": [""Flora"", ""Wildlife""]}",1,498,2022-01-12T20:01:55.332991Z,2022-01-12T20:01:55.333015Z,79.648
/data/upload/1/13e25fb1-photo-1577412788753-9f0a6b4b0fa7.jpg,479,Black and White,"{""choices"": [""Black"", ""White""]}",Deep (more in focus),Leading Lines,"{""choices"": [""Cityscape"", ""Night""]}",1,273,2022-01-02T14:37:37.437058Z,2022-01-02T14:37:37.437080Z,79.392
/data/upload/1/39ba8a34-photo-1577342471958-88b01a1a99c0.jpg,478,Colorful,Other,Shallow (less in focus),Centered,Wildlife,1,306,2022-01-03T08:55:22.440048Z,2022-01-03T08:55:22.440068Z,31.306
/data/upload/1/ccbf5878-photo-1577046618363-3eb971be32a9.jpg,477,Colorful,"{""choices"": [""Black"", ""Brown"", ""White""]}",Shallow (less in focus),Centered,Food,1,831,2022-01-16T11:58:18.891340Z,2022-01-16T11:58:18.891405Z,20.975
/data/upload/1/0ed27b74-photo-1577024800399-30520159bdf1.jpg,476,Colorful,Gray,Deep (more in focus),Undefined,Cityscape,1,350,2022-01-10T09:09:27.551752Z,2022-01-10T09:09:27.552248Z,134.172
/data/upload/1/99622c77-photo-1576359717253-70abe0accded.jpg,475,Colorful,"{""choices"": [""Gray"", ""Green"", ""Red""]}",Shallow (less in focus),Undefined,Food,1,409,2022-01-10T14:42:01.209859Z,2022-01-10T14:42:01.209879Z,53.318
/data/upload/1/0817075b-photo-1576087835950-a2af0b8d64e6.jpg,474,Colorful,"{""choices"": [""Green"", ""Orange""]}",Shallow (less in focus),Rule of Thirds,Flora,1,248,2021-12-27T20:15:15.099420Z,2021-12-27T20:15:15.099444Z,21.235
/data/upload/1/f4ce876b-photo-1575877936400-5ec54ec704ed.jpg,473,Colorful,Gray,Deep (more in focus),Patterns and Textures,Aerial,1,788,2022-01-15T23:22:59.496467Z,2022-01-15T23:22:59.496514Z,30.097
/data/upload/1/494f171f-photo-1575585258862-b7fd8adcbdc0.jpg,471,Colorful,"{""choices"": [""Brown"", ""Orange"", ""Red"", ""Yellow""]}",Shallow (less in focus),Centered,Street,1,462,2022-01-11T18:52:27.267622Z,2022-01-11T18:52:27.267645Z,46.056
/data/upload/1/b4d35232-photo-1575116823150-a23b93e93c01.jpg,470,Colorful,Brown,Shallow (less in focus),Filling the Frame,Wildlife,1,968,2022-01-16T17:18:01.992616Z,2022-01-16T17:18:01.992645Z,49.705
/data/upload/1/e314b23f-photo-1574073597475-95d1d7f53391.jpg,469,Colorful,"{""choices"": [""Blue"", ""Brown"", ""Gray"", ""Yellow""]}",Deep (more in focus),Leading Lines,Landscape,1,920,2022-01-16T16:36:12.662063Z,2022-01-16T16:36:12.662086Z,43.853
/data/upload/1/1e2a4450-photo-1573053646964-a5b8c6ae30f5.jpg,468,Colorful,"{""choices"": [""Blue"", ""White""]}",Shallow (less in focus),Frame within Frame,Other,1,755,2022-01-15T18:20:11.040094Z,2022-01-15T18:20:11.040118Z,81.808
/data/upload/1/91487e1f-photo-1572574755525-f9a228038be4.jpg,467,Colorful,Black,Deep (more in focus),Undefined,Other,1,288,2022-01-02T14:51:29.576209Z,2022-01-02T14:51:29.576247Z,66.243
/data/upload/1/2c5d7579-photo-1572526504444-f8f2e6cf76b6.jpg,466,Black and White,"{""choices"": [""Black"", ""Gray"", ""White""]}",Deep (more in focus),Leading Lines,Street,1,886,2022-01-16T15:40:55.281210Z,2022-01-16T15:40:55.281234Z,92.018
/data/upload/1/0cfa7a24-photo-1571198695796-b4406ac72ec3.jpg,465,Colorful,"{""choices"": [""Brown"", ""Orange""]}",Shallow (less in focus),Undefined,"{""choices"": [""Flora"", ""Night"", ""Street""]}",1,383,2022-01-10T14:11:24.194383Z,2022-01-10T14:11:24.194408Z,74.57
/data/upload/1/4558d105-photo-1571122131747-8ea8afc5407f.jpg,464,Colorful,"{""choices"": [""Blue"", ""Brown"", ""Yellow""]}",Shallow (less in focus),Rule of Thirds,Other,1,794,2022-01-15T23:27:03.444568Z,2022-01-15T23:27:03.444594Z,42.31
/data/upload/1/8526589c-photo-1570942241757-c51746092f73.jpg,463,Colorful,"{""choices"": [""Blue"", ""Red"", ""White""]}",Deep (more in focus),Centered,Event,1,400,2022-01-10T14:33:02.415617Z,2022-01-10T14:33:02.415639Z,57.889
/data/upload/1/1cfc5f79-photo-1570280010727-091a3e086197.jpg,462,Colorful,"{""choices"": [""Blue"", ""Gray""]}",Shallow (less in focus),Undefined,Other,1,684,2022-01-15T16:44:53.131517Z,2022-01-15T16:44:53.131538Z,53.519
/data/upload/1/6b725a77-photo-1570094840824-a9e14df4f281.jpg,461,Colorful,"{""choices"": [""Blue"", ""Brown"", ""Green""]}",Deep (more in focus),Diagonals and Triangles,"{""choices"": [""Aerial"", ""Landscape""]}",1,723,2022-01-15T17:35:23.658911Z,2022-01-15T17:35:23.658959Z,36.569
/data/upload/1/b6678829-photo-1569344840571-ed91bb35a409.jpg,460,Colorful,Other,Shallow (less in focus),Rule of Thirds,Street,1,245,2021-12-27T20:12:09.557622Z,2021-12-27T20:12:09.557647Z,59.125
/data/upload/1/63143b8a-photo-1569177032552-84da51ea6178.jpg,459,Black and White,"{""choices"": [""Black"", ""White""]}",Shallow (less in focus),Undefined,Landscape,1,292,2022-01-02T15:00:20.160966Z,2022-01-02T15:00:20.160989Z,73.918
/data/upload/1/4772f0aa-photo-1569175632615-79415700b494.jpg,458,Black and White,"{""choices"": [""Gray"", ""White""]}",Shallow (less in focus),Undefined,Wildlife,1,838,2022-01-16T12:06:45.901264Z,2022-01-16T12:06:45.901328Z,31.433
/data/upload/1/cd271198-photo-1568997064843-e4f0e1d58bd3.jpg,457,Colorful,"{""choices"": [""Gray"", ""White"", ""Yellow""]}",Deep (more in focus),Undefined,Other,1,357,2022-01-10T09:56:28.610340Z,2022-01-10T09:56:28.610365Z,957.466
/data/upload/1/6a7d4295-photo-1568563280511-81fe794c62ff.jpg,456,Colorful,Other,Shallow (less in focus),Centered,Portrait,1,562,2022-01-13T10:14:49.586024Z,2022-01-13T10:14:49.586049Z,36.757
/data/upload/1/3be1798c-photo-1568534797264-7e11910605e9.jpg,455,Colorful,Brown,Deep (more in focus),Undefined,Other,1,567,2022-01-13T10:20:59.652695Z,2022-01-13T10:20:59.652743Z,29.531
/data/upload/1/4403aaab-photo-1568193810050-a999646bd54f.jpg,454,Black and White,"{""choices"": [""Black"", ""Gray"", ""White""]}",Shallow (less in focus),Filling the Frame,Commercial,1,390,2022-01-10T14:19:43.924335Z,2022-01-10T14:19:43.924397Z,29.113
/data/upload/1/e5bea21c-photo-1568130759735-3c5830d18d05.jpg,453,Colorful,"{""choices"": [""Black"", ""Brown""]}",Deep (more in focus),Diagonals and Triangles,Architectural,1,828,2022-01-16T11:56:24.430677Z,2022-01-16T11:56:24.430702Z,165.181
/data/upload/1/11034cb5-photo-1568054295870-2c9c0bc43a35.jpg,452,Black and White,"{""choices"": [""Black"", ""White""]}",Deep (more in focus),Centered,Astro,1,891,2022-01-16T15:47:23.189983Z,2022-01-16T15:47:23.190007Z,26.852
/data/upload/1/c0a0203f-photo-1568018903141-70d892e38198.jpg,451,Colorful,"{""choices"": [""Black"", ""Brown""]}",Deep (more in focus),Patterns and Textures,Documentary,1,855,2022-01-16T12:22:22.250568Z,2022-01-16T12:22:22.250615Z,36.738
/data/upload/1/87fee1a4-photo-1568017536580-699decdf7015.jpg,450,Colorful,"{""choices"": [""Black"", ""White""]}",Deep (more in focus),"{""choices"": [""Centered"", ""Diagonals and Triangles"", ""Symmetrical""]}",Other,1,583,2022-01-13T10:47:26.469583Z,2022-01-13T10:47:26.469647Z,49.38
/data/upload/1/f6cf8189-photo-1567905541427-45ed2255c344.jpg,449,Colorful,"{""choices"": [""Black"", ""Gray""]}",Shallow (less in focus),Centered,Commercial,1,685,2022-01-15T16:45:21.702877Z,2022-01-15T16:45:21.702902Z,27.873
/data/upload/1/ca4b0374-photo-1567865203803-30cce58f97d0.jpg,448,Colorful,"{""choices"": [""Green"", ""White""]}",Shallow (less in focus),Filling the Frame,Other,1,854,2022-01-16T12:21:44.780900Z,2022-01-16T12:21:44.780922Z,27.193
/data/upload/1/b026539f-photo-1567799037175-25fc0d6faac3.jpg,447,Colorful,"{""choices"": [""Blue"", ""Gray"", ""Human Skin""]}",Shallow (less in focus),Undefined,Street,1,895,2022-01-16T16:01:07.392892Z,2022-01-16T16:01:07.392917Z,65.108
/data/upload/1/3846af3e-photo-1567706054195-bf733c67c07f.jpg,446,Colorful,"{""choices"": [""Gray"", ""Red"", ""White""]}",Deep (more in focus),Undefined,Architectural,1,302,2022-01-02T16:37:29.620153Z,2022-01-02T16:37:29.620177Z,70.737
/data/upload/1/8c9cfb85-photo-1567607015618-4acedcec0449.jpg,445,Colorful,Other,Shallow (less in focus),"{""choices"": [""Frame within Frame"", ""Rule of Thirds""]}","{""choices"": [""Documentary"", ""Night""]}",1,670,2022-01-15T13:52:40.688467Z,2022-01-15T13:52:40.688491Z,109.354
/data/upload/1/c7a86926-photo-1567439635890-5f2fa216b676.jpg,444,Colorful,"{""choices"": [""Blue"", ""White"", ""Yellow""]}",Deep (more in focus),Diagonals and Triangles,Landscape,1,520,2022-01-12T21:20:10.627341Z,2022-01-12T21:20:10.627365Z,44.8
/data/upload/1/0934cb0b-photo-1567428836900-5c9c76f998ad.jpg,443,Colorful,"{""choices"": [""Brown"", ""Gray"", ""Green""]}",Shallow (less in focus),Centered,Landscape,1,336,2022-01-03T13:08:56.645183Z,2022-01-03T13:08:56.645209Z,73.761
/data/upload/1/4d1d5aa2-photo-1567170566663-02a033c1bcb9.jpg,442,Colorful,Gray,Shallow (less in focus),Centered,Food,1,340,2022-01-03T13:11:24.640104Z,2022-01-03T13:11:24.640126Z,28.445
/data/upload/1/abd84e9f-photo-1567166011938-2f36bc750ce3.jpg,441,Colorful,Red,Deep (more in focus),Patterns and Textures,Food,1,931,2022-01-16T16:51:52.336975Z,2022-01-16T16:51:52.337000Z,27.863
/data/upload/1/5e18afcc-photo-1567136246349-db395737f4b5.jpg,440,Colorful,"{""choices"": [""Black"", ""Orange"", ""Yellow""]}",Shallow (less in focus),Centered,Other,1,441,2022-01-11T09:00:02.984985Z,2022-01-11T09:00:02.985007Z,31.584
/data/upload/1/9e25976a-photo-1567101826571-54bdd351d9b1.jpg,439,Black and White,"{""choices"": [""Black"", ""Gray"", ""White""]}",Deep (more in focus),Centered,Commercial,1,636,2022-01-14T23:09:07.932352Z,2022-01-14T23:09:07.932415Z,31.72
/data/upload/1/14b77171-photo-1567076137076-3ee17e1284a1.jpg,438,Colorful,"{""choices"": [""Brown"", ""Gray""]}",Shallow (less in focus),Rule of Thirds,Fashion,1,325,2022-01-03T10:32:18.371664Z,2022-01-03T10:32:18.371726Z,241.872
/data/upload/1/a3c81393-photo-1566944682222-922e87ac4350.jpg,437,Colorful,"{""choices"": [""Blue"", ""Gray""]}",Deep (more in focus),Undefined,Cityscape,1,832,2022-01-16T12:02:17.473907Z,2022-01-16T12:02:17.473927Z,238.269
/data/upload/1/62a9b2c8-photo-1566895455852-ad3728940750.jpg,436,Colorful,"{""choices"": [""Black"", ""Orange"", ""Red"", ""White""]}",Shallow (less in focus),"{""choices"": [""Filling the Frame"", ""Rule of Thirds""]}",Sports,1,747,2022-01-15T18:10:15.344771Z,2022-01-15T18:10:15.344796Z,64.592
/data/upload/1/066ac196-photo-1566841902092-e0abc0e505e0.jpg,435,Colorful,"{""choices"": [""Black"", ""Brown""]}",Shallow (less in focus),Rule of Thirds,Documentary,1,533,2022-01-13T09:11:04.829183Z,2022-01-13T09:11:04.829209Z,36.843
/data/upload/1/43460d76-photo-1566714736321-79c15c9f7357.jpg,434,Colorful,Gray,Shallow (less in focus),Undefined,"{""choices"": [""Aerial"", ""Cityscape""]}",1,549,2022-01-13T09:38:58.029992Z,2022-01-13T09:38:58.030017Z,212.461
/data/upload/1/3059bc32-photo-1566712697378-452e96e10eb4.jpg,433,Colorful,"{""choices"": [""Gray"", ""Human Skin"", ""White""]}",Shallow (less in focus),Centered,Portrait,1,1017,2022-01-16T17:52:44.672360Z,2022-01-16T17:52:44.672384Z,23.713
/data/upload/1/9cb7c599-photo-1566694782653-7424d7c44db0.jpg,432,Colorful,"{""choices"": [""Brown"", ""Gray"", ""Green""]}",Shallow (less in focus),"{""choices"": [""Centered"", ""Frame within Frame""]}",Landscape,1,724,2022-01-15T17:41:53.123568Z,2022-01-15T17:41:53.123594Z,388.651
/data/upload/1/1b4b7e23-photo-1566649635742-77e3ba46b84c.jpg,431,Colorful,"{""choices"": [""Black"", ""Yellow""]}",Deep (more in focus),Rule of Thirds,Portrait,1,492,2022-01-12T19:51:05.261579Z,2022-01-12T19:51:05.261629Z,339.182
/data/upload/1/b983fa7b-photo-1566611237196-756605229560.jpg,430,Black and White,"{""choices"": [""Black"", ""White""]}",Deep (more in focus),Symmetrical,Architectural,1,432,2022-01-10T21:46:17.383314Z,2022-01-10T21:46:17.383338Z,404.73
/data/upload/1/d417a7b4-photo-1566595888159-96e9f08c78e2.jpg,429,Colorful,"{""choices"": [""Gray"", ""Green""]}",Shallow (less in focus),Undefined,Landscape,1,481,2022-01-12T14:50:09.864508Z,2022-01-12T14:50:09.864529Z,807.846
/data/upload/1/376a83f8-photo-1566591269893-95f9e85030af.jpg,428,Colorful,Brown,Deep (more in focus),Undefined,Other,1,222,2021-12-26T19:33:22.617345Z,2021-12-26T19:33:22.617367Z,306.637
/data/upload/1/7f22e834-photo-1566527144371-a0e1aeaa5835.jpg,427,Colorful,"{""choices"": [""Black"", ""Blue"", ""Red""]}",Shallow (less in focus),Rule of Thirds,"{""choices"": [""Landscape"", ""Night""]}",1,752,2022-01-15T18:15:02.827618Z,2022-01-15T18:15:02.827681Z,51.734
/data/upload/1/a0b0dac4-photo-1566507739433-12ccda292498.jpg,426,Colorful,Gray,Deep (more in focus),Undefined,Street,1,803,2022-01-15T23:46:54.044393Z,2022-01-15T23:46:54.044415Z,27.67
/data/upload/1/0ba9f505-photo-1566486966576-1f8e7362894b.jpg,425,Colorful,"{""choices"": [""Gray"", ""White""]}",Shallow (less in focus),Centered,Wildlife,1,660,2022-01-15T13:36:25.526033Z,2022-01-15T13:36:25.526081Z,26.427
/data/upload/1/cabcf187-photo-1566418220953-e4d0de9e224d.jpg,424,Colorful,"{""choices"": [""Black"", ""Brown"", ""Human Skin""]}",Shallow (less in focus),Centered,Portrait,1,733,2022-01-15T17:48:34.336821Z,2022-01-15T17:48:34.336841Z,63.56
/data/upload/1/d8cda350-photo-1566327011423-029eb055efb3.jpg,423,Colorful,"{""choices"": [""Blue"", ""Gray"", ""Human Skin""]}",Shallow (less in focus),Centered,Portrait,1,268,2022-01-02T14:31:20.001660Z,2022-01-02T14:31:20.001682Z,37.515
/data/upload/1/f1993378-photo-1566322643979-f5804f94ef6b.jpg,422,Colorful,Blue,Shallow (less in focus),Undefined,Cityscape,1,744,2022-01-15T18:06:41.388465Z,2022-01-15T18:06:41.388490Z,46.381
/data/upload/1/38c570e8-photo-1566321985021-e32e0e22e5e1.jpg,421,Black and White,"{""choices"": [""Gray"", ""White""]}",Shallow (less in focus),Centered,Portrait,1,619,2022-01-13T12:42:50.905576Z,2022-01-13T12:42:50.905599Z,51.775
/data/upload/1/6bbc1b1e-photo-1566263573288-af6b4a37ec8d.jpg,420,Colorful,Green,Deep (more in focus),Centered,"{""choices"": [""Landscape"", ""Portrait""]}",1,497,2022-01-12T20:00:34.923057Z,2022-01-12T20:00:34.923121Z,27.082
/data/upload/1/6808547f-photo-1566174287772-13e57bd654ad.jpg,419,Colorful,"{""choices"": [""Gray"", ""White""]}",Shallow (less in focus),Undefined,Commercial,1,466,2022-01-12T13:37:58.683362Z,2022-01-12T13:37:58.683387Z,2416.766
/data/upload/1/6eead6f6-photo-1566088218064-86de8e85f2e9.jpg,418,Colorful,"{""choices"": [""Green"", ""Yellow""]}",Shallow (less in focus),Undefined,Flora,1,561,2022-01-13T10:14:11.913334Z,2022-01-13T10:14:11.913420Z,25.868
/data/upload/1/a798b08e-photo-1566041873756-9e439fe1ceb9.jpg,417,Black and White,Black,Shallow (less in focus),Rule of Thirds,Portrait,1,627,2022-01-13T12:55:22.254843Z,2022-01-13T12:55:22.254864Z,20.23
/data/upload/1/61cc4754-photo-1565979842466-79addeeea6d5.jpg,416,Colorful,"{""choices"": [""Black"", ""Blue"", ""White""]}",Deep (more in focus),Centered,Other,1,939,2022-01-16T16:58:26.877676Z,2022-01-16T16:58:26.877700Z,23.462
/data/upload/1/94f8bd63-photo-1565959421706-a8fdb8ef223e.jpg,415,Colorful,"{""choices"": [""Brown"", ""Yellow""]}",Shallow (less in focus),Centered,Wildlife,1,536,2022-01-13T09:13:15.343958Z,2022-01-13T09:13:15.343983Z,31.986
/data/upload/1/9a03f2a2-photo-1565837257446-1c73ba1a8348.jpg,414,Colorful,"{""choices"": [""Black"", ""Blue"", ""Brown""]}",Shallow (less in focus),Rule of Thirds,Landscape,1,902,2022-01-16T16:13:38.682973Z,2022-01-16T16:13:38.682997Z,39.004
/data/upload/1/9cdc6217-photo-1565821974016-4817822fb958.jpg,413,Colorful,"{""choices"": [""Orange"", ""Red"", ""Yellow""]}",Shallow (less in focus),Centered,Other,1,483,2022-01-12T14:51:32.190272Z,2022-01-12T14:51:32.190295Z,47.199
/data/upload/1/d441504c-photo-1565805314397-21b452048f0a.jpg,412,Colorful,"{""choices"": [""Black"", ""Blue""]}",Shallow (less in focus),Centered,Event,1,527,2022-01-13T09:03:53.306504Z,2022-01-13T09:03:53.306523Z,35.666
/data/upload/1/bfa86af0-photo-1565795935408-8db96305fdb3.jpg,411,Colorful,"{""choices"": [""Black"", ""Blue""]}",Deep (more in focus),Undefined,"{""choices"": [""Cityscape"", ""Night""]}",1,676,2022-01-15T14:17:40.464162Z,2022-01-15T14:17:40.464184Z,37.999
/data/upload/1/76173c86-photo-1565787561536-e6a4d9b78a55.jpg,410,Colorful,"{""choices"": [""Black"", ""Blue"", ""Yellow""]}",Shallow (less in focus),"{""choices"": [""Centered"", ""Diagonals and Triangles""]}","{""choices"": [""Architectural"", ""Night""]}",1,936,2022-01-16T16:56:47.482533Z,2022-01-16T16:56:47.482554Z,80.794
/data/upload/1/4730c456-photo-1565774732118-8255efc97cde.jpg,409,Colorful,"{""choices"": [""Blue"", ""Brown""]}",Shallow (less in focus),Undefined,Landscape,1,493,2022-01-12T19:57:25.794605Z,2022-01-12T19:57:25.794652Z,379.74
/data/upload/1/57ec6aa8-photo-1565693075104-91748d10cabb.jpg,408,Colorful,Green,Deep (more in focus),Undefined,Flora,1,436,2022-01-10T21:48:54.767934Z,2022-01-10T21:48:54.767958Z,40.443
/data/upload/1/c4138d87-photo-1565687796476-8c7ae5282a2f.jpg,407,Colorful,Black,Shallow (less in focus),Centered,Pet,1,360,2022-01-10T10:22:35.557274Z,2022-01-10T10:22:35.557321Z,46.561
/data/upload/1/8e91c1f8-photo-1565672597726-a286c977bbc6.jpg,406,Colorful,"{""choices"": [""Blue"", ""Gray"", ""Orange"", ""Red"", ""Yellow""]}",Deep (more in focus),Undefined,Architectural,1,448,2022-01-11T17:54:09.523300Z,2022-01-11T17:54:09.523321Z,71.299
/data/upload/1/255e9801-photo-1565671983898-856710a84715.jpg,405,Colorful,"{""choices"": [""Gray"", ""Human Skin"", ""Pink""]}",Shallow (less in focus),Centered,Portrait,1,979,2022-01-16T17:25:34.887248Z,2022-01-16T17:25:34.887272Z,112.881
/data/upload/1/baf8819a-photo-1565620269884-b7fb3012d19b.jpg,404,Colorful,Other,Deep (more in focus),Centered,Street,1,800,2022-01-15T23:42:49.614897Z,2022-01-15T23:42:49.614921Z,51.164
/data/upload/1/57033497-photo-1565602084053-3b6807a165fa.jpg,403,Colorful,"{""choices"": [""Blue"", ""Brown""]}",Shallow (less in focus),Undefined,Landscape,1,864,2022-01-16T15:05:55.187075Z,2022-01-16T15:05:55.187100Z,23.82
/data/upload/1/ae2cf41d-photo-1565536077073-e14bf25b1a88.jpg,402,Colorful,"{""choices"": [""Brown"", ""Green"", ""White""]}",Shallow (less in focus),Undefined,Street,1,985,2022-01-16T17:28:30.855365Z,2022-01-16T17:28:30.855386Z,23.31
/data/upload/1/34507938-photo-1565464553455-170452dec706.jpg,401,Colorful,"{""choices"": [""Blue"", ""Brown"", ""White""]}",Deep (more in focus),Centered,Architectural,1,468,2022-01-12T13:39:08.323156Z,2022-01-12T13:39:08.323203Z,31.857
/data/upload/1/c1d2746b-photo-1565464043705-7d23d3e06d8d.jpg,400,Colorful,Gray,Shallow (less in focus),Undefined,"{""choices"": [""Aerial"", ""Other""]}",1,548,2022-01-13T09:35:08.582492Z,2022-01-13T09:35:08.582517Z,118.013
/data/upload/1/f329ef97-photo-1565444765645-1a60840af462.jpg,399,Colorful,"{""choices"": [""Green"", ""Yellow""]}",Shallow (less in focus),Centered,Flora,1,505,2022-01-12T20:58:20.880211Z,2022-01-12T20:58:20.880233Z,70.987
/data/upload/1/eb56de38-photo-1565441102218-f9dcd6f9ad8c.jpg,398,Colorful,Gray,Shallow (less in focus),Filling the Frame,Other,1,640,2022-01-14T23:12:33.158800Z,2022-01-14T23:12:33.158823Z,16.626
/data/upload/1/0c19a831-photo-1565414196885-5cffd092dd86.jpg,397,Colorful,"{""choices"": [""Blue"", ""White""]}",Deep (more in focus),Undefined,Architectural,1,467,2022-01-12T13:38:35.739566Z,2022-01-12T13:38:35.739628Z,36.119
